call_id	shift_id	icecream_van_id	latitude	longitude	latitude_gps	longitude_gps	nr_of_people	address_zipcode	address_city	address_country	deadline	was_close	created_at	updated_at
656921	NULL	NULL	51.228	4.269	NULL	NULL	5-6	9120	Melsele	België	2026-05-02 17:15:00	0	2026-05-02 15:18:19	2026-05-02 15:18:19
656923	NULL	NULL	51.087	3.991	51.087	3.991	3-4	9160	Lokeren	België	2026-05-02 15:30:00	0	2026-05-02 15:20:34	2026-05-02 15:20:34
656924	168233	13	51.104	3.973	NULL	NULL	1-2	9160	Lokeren	België	2026-05-02 19:00:00	1	2026-05-02 15:21:18	2026-05-02 17:38:13
656927	168241	10	51.068	4.033	51.068	4.034	1-2	9240	Zele	België	2026-05-02 17:00:00	0	2026-05-02 15:22:32	2026-05-02 16:57:09
656933	NULL	NULL	51.087	3.991	51.087	3.991	1-2	9160	Lokeren	België	2026-05-02 18:30:00	0	2026-05-02 15:24:31	2026-05-02 15:24:31
656945	NULL	NULL	50.991	4.138	50.991	4.139	1-2	9280	Lebbeke	België	2026-05-02 16:30:00	0	2026-05-02 15:31:28	2026-05-02 15:31:28
656950	NULL	NULL	51.123	4.114	NULL	NULL	3-4	9260	Waasmunster	België	2026-05-02 17:30:00	0	2026-05-02 15:35:49	2026-05-02 15:35:49
656953	NULL	NULL	51.151	3.961	NULL	NULL	7-8	9160	Lokeren	België	2026-05-02 16:15:00	0	2026-05-02 15:38:41	2026-05-02 15:38:41
656958	NULL	NULL	51.094	4.303	51.094	4.303	3-4	2880	Bornem	België	2026-05-02 20:15:00	0	2026-05-02 15:40:48	2026-05-02 15:40:48
656960	168227	103	51.098	3.997	51.098	3.997	3-4	9160	Lokeren	België	2026-05-02 16:30:00	0	2026-05-02 15:41:37	2026-05-02 16:08:17
656965	168197	6	51.006	4.13	NULL	NULL	5-6	9280	Lebbeke	België	2026-05-02 16:00:00	1	2026-05-02 15:44:59	2026-05-02 15:47:05
656967	168240	5	51.057	4.113	51.057	4.113	1-2	9200	Dendermonde	België	2026-05-02 18:00:00	0	2026-05-02 15:46:10	2026-05-02 17:21:00
656968	168240	5	51.057	4.113	51.057	4.113	1-2	9200	Grembergen	België	2026-05-02 19:00:00	0	2026-05-02 15:46:21	2026-05-02 17:30:32
656971	NULL	NULL	51.114	4.144	NULL	NULL	3-4	9140	Elversele	België	2026-05-02 17:00:00	0	2026-05-02 15:48:14	2026-05-02 15:48:14
656974	NULL	NULL	51.059	4.013	NULL	NULL	3-4	9240	Zele	België	2026-05-02 16:00:00	0	2026-05-02 15:49:05	2026-05-02 15:49:05
656976	NULL	NULL	51.1	4.245	51.1	4.245	1-2	2880	Bornem	België	2026-05-02 16:30:00	0	2026-05-02 15:49:56	2026-05-02 15:49:56
656977	168189	10	51.069	4.045	51.069	4.045	1-2	9240	Zele	België	2026-05-02 17:45:00	0	2026-05-02 15:50:18	2026-05-02 16:04:23
656979	168186	14	51.14	4.291	51.14	4.291	3-4	9150	Beveren-Kruibeke-Zwijndrecht	België	2026-05-02 16:15:00	1	2026-05-02 15:51:13	2026-05-02 15:58:38
656981	168188	5	51.02	4.125	NULL	NULL	1-2	9200	Dendermonde	België	2026-05-02 16:15:00	1	2026-05-02 15:52:20	2026-05-02 16:10:21
656982	NULL	NULL	51.02	4.103	NULL	NULL	3-4	9200	Dendermonde	België	2026-05-02 16:45:00	0	2026-05-02 15:53:07	2026-05-02 15:53:07
656989	NULL	NULL	51.13	4.213	51.143	4.18	7-8	9140	Temse	België	2026-05-02 16:30:00	1	2026-05-02 15:56:31	2026-05-02 15:56:31
656991	168195	102	51.209	4.349	51.209	4.349	3-4	2070	Beveren-Kruibeke-Zwijndrecht	België	2026-05-02 20:00:00	0	2026-05-02 15:57:42	2026-05-02 16:48:51
656993	168259	34	51.161	4.134	51.161	4.134	10+	9100	Sint-Niklaas	België	2026-05-02 18:30:00	0	2026-05-02 15:58:23	2026-05-02 18:07:42
656995	168259	34	51.161	4.134	NULL	NULL	10+	9100	sint niklaas	België	2026-05-02 19:00:00	0	2026-05-02 15:58:46	2026-05-02 18:07:35
656996	NULL	NULL	51.135	4.163	51.212	4.234	3-4	9140	Tielrode	België	2026-05-02 17:30:00	0	2026-05-02 15:58:51	2026-05-02 15:58:51
656998	168197	6	51.005	4.135	51.005	4.135	1-2	9280	Lebbeke	België	2026-05-02 16:30:00	1	2026-05-02 15:59:29	2026-05-02 16:29:22
657000	NULL	NULL	51.205	4.236	51.205	4.236	3-4	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-05-02 17:00:00	0	2026-05-02 16:00:01	2026-05-02 16:00:01
657003	NULL	NULL	51.218	4.279	51.218	4.279	5-6	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-05-02 17:15:00	0	2026-05-02 16:00:57	2026-05-02 16:00:57
657013	NULL	NULL	51.049	4.17	NULL	NULL	1-2	9220	Moerzeke	België	2026-05-02 21:00:00	0	2026-05-02 16:04:57	2026-05-02 16:04:57
657015	NULL	NULL	51.059	4.01	NULL	NULL	3-4	9240	Zele	België	2026-05-02 17:15:00	0	2026-05-02 16:05:46	2026-05-02 16:05:46
657016	NULL	NULL	51.11	4.074	51.11	4.073	1-2	9250	Waasmunster	België	2026-05-02 17:15:00	0	2026-05-02 16:06:02	2026-05-02 16:06:02
657019	NULL	NULL	51.11	4.078	NULL	NULL	1-2	9250	Waasmunster	België	2026-05-02 18:15:00	0	2026-05-02 16:07:17	2026-05-02 16:07:17
657025	NULL	NULL	51.194	4.173	NULL	NULL	1-2	9100	Nieuwkerken-Waas	België	2026-05-02 18:30:00	0	2026-05-02 16:10:42	2026-05-02 16:10:42
657029	NULL	NULL	51.083	4.137	51.083	4.137	3-4	9220	Hamme	België	2026-05-02 18:30:00	0	2026-05-02 16:11:52	2026-05-02 16:11:52
657031	NULL	NULL	51.176	4.197	NULL	NULL	1-2	9100	Sint-Niklaas	België	2026-05-02 17:00:00	0	2026-05-02 16:12:25	2026-05-02 16:12:25
657035	NULL	NULL	51.062	4.037	51.062	4.037	1-2	9240	Zele	België	2026-05-02 16:30:00	0	2026-05-02 16:15:00	2026-05-02 16:15:00
657041	NULL	NULL	51.063	4.021	51.063	4.021	3-4	9240	Zele	België	2026-05-02 18:00:00	0	2026-05-02 16:15:48	2026-05-02 16:15:49
657047	NULL	NULL	51.097	4.238	51.097	4.238	1-2	2880	Bornem	België	2026-05-02 16:30:00	1	2026-05-02 16:19:29	2026-05-02 16:19:29
657049	NULL	NULL	51.171	4.148	51.171	4.148	1-2	9100	Sint-Niklaas	België	2026-05-02 17:30:00	0	2026-05-02 16:20:32	2026-05-02 16:20:32
657050	168195	102	51.209	4.349	51.209	4.349	3-4	2070	Beveren-Kruibeke-Zwijndrecht	België	2026-05-02 20:00:00	0	2026-05-02 16:21:02	2026-05-02 16:48:43
657051	NULL	NULL	51.14	4.298	51.14	4.298	3-4	9150	Beveren-Kruibeke-Zwijndrecht	België	2026-05-02 18:30:00	0	2026-05-02 16:21:41	2026-05-02 16:21:41
657052	NULL	NULL	51.108	3.963	NULL	NULL	3-4	9160	Lokeren	België	2026-05-02 18:00:00	0	2026-05-02 16:21:49	2026-05-02 16:21:49
657054	NULL	NULL	51.221	4.273	51.221	4.273	3-4	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-05-02 17:15:00	0	2026-05-02 16:22:00	2026-05-02 16:22:00
657055	NULL	NULL	51.141	4.134	51.141	4.134	1-2	9100	Sint-Niklaas	België	2026-05-02 16:30:00	0	2026-05-02 16:22:47	2026-05-02 16:22:47
657057	NULL	NULL	51.209	4.035	51.209	4.035	1-2	9190	Stekene	België	2026-05-02 17:45:00	0	2026-05-02 16:23:51	2026-05-02 16:23:51
657062	NULL	NULL	50.849	3.759	50.849	3.759	1-2	9630	Zwalm	België	2026-05-02 21:59:00	0	2026-05-02 16:25:01	2026-05-02 16:25:01
657070	NULL	NULL	51.205	4.345	NULL	NULL	1-2	2070	Burcht	België	2026-05-02 16:30:00	0	2026-05-02 16:27:26	2026-05-02 16:27:26
657072	168240	5	51.054	4.107	51.054	4.107	3-4	9200	Dendermonde	België	2026-05-02 16:30:00	0	2026-05-02 16:27:48	2026-05-02 16:53:21
657075	NULL	NULL	51.089	4.232	51.089	4.233	1-2	2880	Bornem	België	2026-05-02 18:30:00	1	2026-05-02 16:28:46	2026-05-02 16:28:46
657077	NULL	NULL	51.086	4.056	51.086	4.056	3-4	9240	Zele	België	2026-05-02 17:15:00	0	2026-05-02 16:29:27	2026-05-02 16:29:27
657080	168241	10	51.075	4.034	51.075	4.034	1-2	9240	Zele	België	2026-05-02 20:00:00	0	2026-05-02 16:30:10	2026-05-02 17:04:31
657081	NULL	NULL	51.214	4.134	51.213	4.134	5-6	9170	Sint-Gillis-Waas	België	2026-05-02 19:00:00	0	2026-05-02 16:30:23	2026-05-02 16:30:23
657083	NULL	NULL	51.162	4.15	51.162	4.149	10+	9100	Sint-Niklaas	België	2026-05-02 17:30:00	0	2026-05-02 16:30:42	2026-05-02 16:30:43
657084	168231	9	51.097	4.249	NULL	NULL	10+	2880	Bornem	België	2026-05-02 17:00:00	0	2026-05-02 16:31:00	2026-05-02 18:20:44
657092	NULL	NULL	51.065	4.045	51.065	4.044	1-2	9240	Zele	België	2026-05-02 17:00:00	0	2026-05-02 16:33:12	2026-05-02 16:33:12
657093	NULL	NULL	51.097	4.238	51.097	4.238	3-4	2880	Bornem	België	2026-05-02 17:00:00	1	2026-05-02 16:33:21	2026-05-02 16:33:21
657094	NULL	NULL	51.093	4.234	51.094	4.234	1-2	2880	Bornem	België	2026-05-02 17:00:00	1	2026-05-02 16:33:40	2026-05-02 16:33:40
657097	168240	5	51.031	4.073	51.031	4.073	3-4	9200	Dendermonde	België	2026-05-02 17:30:00	0	2026-05-02 16:33:57	2026-05-02 17:59:21
657099	NULL	NULL	51.209	4.247	51.209	4.247	3-4	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-05-02 17:15:00	0	2026-05-02 16:34:30	2026-05-02 16:34:30
657100	NULL	NULL	51.008	4.132	51.008	4.132	1-2	9280	Lebbeke	België	2026-05-02 17:00:00	1	2026-05-02 16:34:31	2026-05-02 16:34:31
657103	NULL	NULL	51.211	4.329	51.211	4.329	3-4	2070	Beveren-Kruibeke-Zwijndrecht	België	2026-05-02 18:00:00	0	2026-05-02 16:35:15	2026-05-02 16:35:15
657104	NULL	NULL	51.094	4.242	51.094	4.242	3-4	2880	Bornem	België	2026-05-02 18:00:00	1	2026-05-02 16:35:23	2026-05-02 16:35:24
657105	NULL	NULL	51.231	4.271	51.231	4.27	3-4	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-05-02 17:30:00	0	2026-05-02 16:36:19	2026-05-02 16:36:19
657108	NULL	NULL	50.987	4.148	NULL	NULL	3-4	9280	Lebbeke	België	2026-05-02 18:00:00	0	2026-05-02 16:37:07	2026-05-02 16:37:07
657113	168233	13	51.104	3.973	NULL	NULL	1-2	9160	Lokeren	België	2026-05-02 19:00:00	0	2026-05-02 16:38:05	2026-05-02 17:38:47
657116	NULL	NULL	51.14	4.293	51.14	4.293	3-4	9150	Beveren-Kruibeke-Zwijndrecht	België	2026-05-02 18:00:00	0	2026-05-02 16:40:45	2026-05-02 16:40:45
657117	168213	11	51.203	4.24	51.203	4.24	10+	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-05-02 18:00:00	1	2026-05-02 16:41:21	2026-05-02 18:15:01
657118	NULL	NULL	51.118	4.104	NULL	NULL	3-4	9250	Waasmunster	België	2026-05-02 18:00:00	0	2026-05-02 16:42:12	2026-05-02 16:42:12
657124	NULL	NULL	51.086	4.217	51.085	4.218	3-4	2880	Bornem	België	2026-05-02 17:00:00	0	2026-05-02 16:44:25	2026-05-02 16:44:25
657126	NULL	NULL	51.223	4.139	51.223	4.139	5-6	9170	Sint-Gillis-Waas	België	2026-05-02 18:00:00	0	2026-05-02 16:44:36	2026-05-02 16:44:36
657129	168195	102	51.21	4.348	51.21	4.348	3-4	2070	Beveren-Kruibeke-Zwijndrecht	België	2026-05-02 18:00:00	1	2026-05-02 16:44:56	2026-05-02 16:53:48
657130	NULL	NULL	51.179	4.318	51.179	4.319	10+	9150	Beveren-Kruibeke-Zwijndrecht	België	2026-05-02 17:15:00	0	2026-05-02 16:44:57	2026-05-02 16:44:57
657131	168258	101	51.182	4.134	51.182	4.133	3-4	9100	Sint-Niklaas	België	2026-05-02 18:00:00	0	2026-05-02 16:45:03	2026-05-02 17:57:32
657132	NULL	NULL	51.157	4.133	51.157	4.133	1-2	9100	Sint-Niklaas	België	2026-05-02 17:00:00	0	2026-05-02 16:45:16	2026-05-02 16:45:16
657133	NULL	NULL	51.219	4.113	51.219	4.113	1-2	9170	Sint-Gillis-Waas	België	2026-05-02 19:30:00	0	2026-05-02 16:45:40	2026-05-02 16:45:40
657134	NULL	NULL	51.142	4.093	51.142	4.093	1-2	9111	Belsele	België	2026-05-02 17:00:00	0	2026-05-02 16:46:19	2026-05-02 16:46:19
657136	NULL	NULL	51.209	4.347	51.21	4.347	1-2	2070	Zwijndrecht	België	2026-05-02 17:15:00	1	2026-05-02 16:46:56	2026-05-02 16:46:56
657138	NULL	NULL	51.218	4.21	51.218	4.21	3-4	9120	Beveren	België	2026-05-02 17:30:00	0	2026-05-02 16:48:47	2026-05-02 16:48:47
657140	NULL	NULL	51.068	4.247	51.094	4.234	1-2	2890	Oppuurs	België	2026-05-02 18:00:00	0	2026-05-02 16:49:13	2026-05-02 16:49:13
657141	168197	6	50.983	4.143	50.984	4.143	1-2	9280	Lebbeke	België	2026-05-02 19:00:00	0	2026-05-02 16:49:14	2026-05-02 17:09:45
657143	NULL	NULL	51.212	4.233	NULL	NULL	3-4	9120	Beveren waas	België	2026-05-02 17:30:00	0	2026-05-02 16:51:21	2026-05-02 16:51:21
657147	NULL	NULL	51.065	4.07	51.065	4.07	1-2	9240	Zele	België	2026-05-02 18:15:00	0	2026-05-02 16:52:48	2026-05-02 16:52:48
657150	168195	102	51.199	4.327	NULL	NULL	5-6	2070	Burcht	België	2026-05-02 17:30:00	0	2026-05-02 16:53:17	2026-05-02 17:17:17
657154	NULL	NULL	51.125	4.198	51.125	4.198	1-2	9140	Temse	België	2026-05-02 18:00:00	0	2026-05-02 16:53:38	2026-05-02 16:53:38
657155	NULL	NULL	51.135	4.186	51.135	4.186	3-4	9140	Temse	België	2026-05-02 18:30:00	0	2026-05-02 16:53:56	2026-05-02 16:53:56
657158	168240	5	51.049	4.102	51.049	4.102	1-2	9200	Dendermonde	België	2026-05-02 19:00:00	0	2026-05-02 16:54:32	2026-05-02 17:55:24
657163	NULL	NULL	51.111	3.987	51.111	3.987	1-2	9160	Lokeren	België	2026-05-02 18:30:00	0	2026-05-02 16:56:38	2026-05-02 16:56:38
657164	NULL	NULL	51.098	4.244	NULL	NULL	1-2	2880	Bornem	België	2026-05-02 17:00:00	1	2026-05-02 16:56:50	2026-05-02 16:56:50
657167	NULL	NULL	51.213	4.337	NULL	NULL	3-4	2070	Zwijndrecht	België	2026-05-02 18:00:00	0	2026-05-02 16:57:06	2026-05-02 16:57:06
657169	NULL	NULL	51.058	4.039	NULL	NULL	3-4	9240	Zele	België	2026-05-02 17:30:00	0	2026-05-02 16:57:47	2026-05-02 16:57:47
657170	168213	11	51.213	4.243	51.213	4.243	1-2	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-05-02 18:00:00	1	2026-05-02 16:58:30	2026-05-02 17:02:56
657172	NULL	NULL	51.084	4.132	51.084	4.132	1-2	9220	Hamme	België	2026-05-02 18:45:00	0	2026-05-02 17:00:05	2026-05-02 17:00:05
657174	NULL	NULL	51.211	4.078	51.211	4.079	3-4	9190	Stekene	België	2026-05-02 18:30:00	0	2026-05-02 17:00:18	2026-05-02 17:00:18
657175	NULL	NULL	51.092	4.108	51.092	4.108	3-4	9220	Hamme	België	2026-05-02 17:00:00	0	2026-05-02 17:00:23	2026-05-02 17:00:23
657177	NULL	NULL	51.168	4.304	51.168	4.304	3-4	9150	Kruibeke	België	2026-05-02 17:45:00	0	2026-05-02 17:01:10	2026-05-02 17:01:10
657180	168197	6	50.986	4.143	50.985	4.143	1-2	9280	Lebbeke	België	2026-05-02 19:00:00	0	2026-05-02 17:01:41	2026-05-02 17:26:44
657181	NULL	NULL	51.209	4.347	51.21	4.347	1-2	2070	Zwijndrecht	België	2026-05-02 17:30:00	1	2026-05-02 17:02:08	2026-05-02 17:02:08
657183	NULL	NULL	51.205	4.236	51.205	4.236	3-4	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-05-02 17:30:00	0	2026-05-02 17:02:46	2026-05-02 17:02:46
657185	NULL	NULL	51.053	4.208	51.053	4.208	1-2	2890	Puurs-Sint-Amands	België	2026-05-02 18:00:00	0	2026-05-02 17:03:06	2026-05-02 17:03:06
657186	NULL	NULL	51.114	3.996	NULL	NULL	5-6	9160	Lokeren	België	2026-05-02 18:00:00	0	2026-05-02 17:03:29	2026-05-02 17:03:29
657187	168259	34	51.161	4.134	NULL	NULL	10+	9100	sint niklaas	België	2026-05-02 19:00:00	1	2026-05-02 17:03:43	2026-05-02 18:07:33
657189	168240	5	51.047	4.093	51.047	4.093	1-2	9200	Dendermonde	België	2026-05-02 18:00:00	0	2026-05-02 17:04:45	2026-05-02 17:33:27
657194	NULL	NULL	51.146	4.297	NULL	NULL	5-6	9150	Bazel	België	2026-05-02 19:00:00	0	2026-05-02 17:05:56	2026-05-02 17:05:56
657196	NULL	NULL	51.098	4.14	51.098	4.14	9-10	9220	Hamme	België	2026-05-02 18:30:00	0	2026-05-02 17:06:23	2026-05-02 17:06:23
657197	NULL	NULL	51.211	4.334	51.211	4.334	1-2	2070	Beveren-Kruibeke-Zwijndrecht	België	2026-05-02 17:30:00	0	2026-05-02 17:06:30	2026-05-02 17:06:30
657198	NULL	NULL	51.059	4.01	NULL	NULL	3-4	9240	Zele	België	2026-05-02 17:30:00	0	2026-05-02 17:06:33	2026-05-02 17:06:33
657205	NULL	NULL	51.099	4.234	51.099	4.234	1-2	2880	Bornem	België	2026-05-02 17:30:00	0	2026-05-02 17:08:20	2026-05-02 17:08:20
657208	NULL	NULL	51.07	4.029	51.07	4.029	1-2	9240	Zele	België	2026-05-02 17:30:00	1	2026-05-02 17:09:34	2026-05-02 17:09:34
657212	NULL	NULL	51.146	4.06	51.146	4.06	3-4	9112	Sint-Niklaas	België	2026-05-02 19:00:00	0	2026-05-02 17:10:10	2026-05-02 17:10:10
657213	NULL	NULL	51.172	4.157	51.172	4.157	1-2	9100	Sint-Niklaas	België	2026-05-02 19:00:00	0	2026-05-02 17:10:41	2026-05-02 17:10:41
657215	NULL	NULL	51.092	4.248	51.092	4.248	1-2	2880	Bornem	België	2026-05-02 17:30:00	1	2026-05-02 17:10:46	2026-05-02 17:10:46
657216	NULL	NULL	51.097	4.268	51.097	4.268	7-8	2880	Bornem	België	2026-05-02 18:30:00	0	2026-05-02 17:10:55	2026-05-02 17:10:55
657217	NULL	NULL	51.223	4.139	51.224	4.139	5-6	9170	Sint-Gillis-Waas	België	2026-05-02 18:00:00	0	2026-05-02 17:11:29	2026-05-02 17:11:29
657218	NULL	NULL	51.063	4.033	NULL	NULL	3-4	9240	Zele	België	2026-05-02 17:30:00	0	2026-05-02 17:11:38	2026-05-02 17:11:38
657219	NULL	NULL	51.068	4.042	NULL	NULL	3-4	9240	Zele	België	2026-05-02 18:00:00	0	2026-05-02 17:11:39	2026-05-02 17:11:39
657222	168240	5	51.016	4.1	51.016	4.1	1-2	9200	Dendermonde	België	2026-05-02 17:30:00	0	2026-05-02 17:12:50	2026-05-02 18:36:03
657225	NULL	NULL	51.209	4.347	51.209	4.347	1-2	2070	Zwijndrecht	België	2026-05-02 17:30:00	1	2026-05-02 17:13:20	2026-05-02 17:13:20
657227	168233	13	51.091	3.968	51.091	3.968	1-2	9160	Lokeren	België	2026-05-02 18:15:00	0	2026-05-02 17:13:27	2026-05-02 17:22:17
657228	NULL	NULL	51.159	4.4	51.16	4.4	1-2	2610	Antwerpen	België	2026-05-02 19:15:00	0	2026-05-02 17:13:40	2026-05-02 17:13:40
657231	NULL	NULL	51.175	4.11	51.175	4.11	10+	9100	Sint-Niklaas	België	2026-05-02 18:00:00	0	2026-05-02 17:14:56	2026-05-02 17:14:56
657236	NULL	NULL	51.124	4.206	51.124	4.206	5-6	9140	Temse	België	2026-05-02 18:00:00	0	2026-05-02 17:17:17	2026-05-02 17:17:17
657239	168213	11	51.207	4.239	51.208	4.239	10+	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-05-02 19:00:00	0	2026-05-02 17:18:19	2026-05-02 17:44:29
657240	NULL	NULL	51.223	4.189	51.223	4.189	3-4	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-05-02 18:15:00	0	2026-05-02 17:18:25	2026-05-02 17:18:25
657242	NULL	NULL	51.135	4.163	51.135	4.163	3-4	9140	Temse	België	2026-05-02 18:00:00	0	2026-05-02 17:18:26	2026-05-02 17:18:26
657247	NULL	NULL	51.207	4.26	51.207	4.26	3-4	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-05-02 18:30:00	0	2026-05-02 17:19:37	2026-05-02 17:19:37
657249	NULL	NULL	51.071	4.035	51.071	4.034	3-4	9240	Zele	België	2026-05-02 17:30:00	1	2026-05-02 17:19:51	2026-05-02 17:19:51
657250	NULL	NULL	51.127	4.199	51.127	4.199	1-2	9140	Temse	België	2026-05-02 18:00:00	0	2026-05-02 17:20:12	2026-05-02 17:20:12
657256	NULL	NULL	51.203	4.24	51.203	4.24	9-10	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-05-02 17:45:00	0	2026-05-02 17:20:44	2026-05-02 17:20:44
657259	168227	103	51.092	4.009	NULL	NULL	3-4	9160	Lokeren	België	2026-05-02 18:00:00	0	2026-05-02 17:21:15	2026-05-02 17:42:30
657262	NULL	NULL	51.204	4.257	NULL	NULL	5-6	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-05-02 17:45:00	0	2026-05-02 17:22:02	2026-05-02 17:22:02
657264	NULL	NULL	51.097	4.268	51.097	4.268	3-4	2880	Bornem	België	2026-05-02 19:00:00	0	2026-05-02 17:22:24	2026-05-02 17:22:24
657266	NULL	NULL	51.14	4.298	51.14	4.298	3-4	9150	Beveren-Kruibeke-Zwijndrecht	België	2026-05-02 19:30:00	0	2026-05-02 17:22:26	2026-05-02 17:22:27
657267	NULL	NULL	51.136	4.064	51.136	4.064	1-2	9250	Waasmunster	België	2026-05-02 18:30:00	0	2026-05-02 17:22:35	2026-05-02 17:22:35
657272	168227	103	51.092	4.009	NULL	NULL	3-4	9160	Lokeren	België	2026-05-02 18:15:00	0	2026-05-02 17:25:02	2026-05-02 18:06:21
657273	NULL	NULL	50.987	4.148	50.987	4.148	1-2	9280	Lebbeke	België	2026-05-02 17:30:00	1	2026-05-02 17:25:20	2026-05-02 17:25:20
657275	NULL	NULL	51.094	4.105	51.094	4.105	1-2	9220	Hamme	België	2026-05-02 19:00:00	0	2026-05-02 17:25:41	2026-05-02 17:25:41
657279	NULL	NULL	51.136	4.208	51.137	4.208	3-4	9140	Temse	België	2026-05-02 17:45:00	0	2026-05-02 17:26:08	2026-05-02 17:26:08
657283	168240	5	51.057	4.113	51.057	4.113	1-2	9200	Dendermonde	België	2026-05-02 17:30:00	1	2026-05-02 17:27:15	2026-05-02 17:33:03
657285	NULL	NULL	51.227	4.287	51.227	4.287	1-2	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-05-02 19:00:00	0	2026-05-02 17:27:27	2026-05-02 17:27:27
657288	NULL	NULL	51.095	3.987	51.095	3.986	5-6	9160	Lokeren	België	2026-05-02 17:45:00	0	2026-05-02 17:27:47	2026-05-02 17:27:47
657291	168262	6	51.008	4.132	51.008	4.132	1-2	9280	Lebbeke	België	2026-05-02 18:30:00	0	2026-05-02 17:28:45	2026-05-02 18:26:13
657295	NULL	NULL	51.073	4.034	51.073	4.034	1-2	9240	Zele	België	2026-05-02 17:30:00	1	2026-05-02 17:30:21	2026-05-02 17:30:21
657297	NULL	NULL	51.063	4.033	51.063	4.033	3-4	9240	Zele	België	2026-05-02 17:30:00	0	2026-05-02 17:30:29	2026-05-02 17:30:29
657301	NULL	NULL	51.014	4.206	51.014	4.206	1-2	9255	Buggenhout	België	2026-05-02 19:30:00	0	2026-05-02 17:31:11	2026-05-02 17:31:11
